"Date","Open","High","Low","Close"
"05 Aug 2009","     4680.95","     4717.20","     4629.85","     4694.15"
"04 Aug 2009","     4706.25","     4731.45","     4642.60","     4680.50"
"03 Aug 2009","     4633.80","     4723.75","     4617.75","     4711.40"
"31 Jul 2009","     4571.60","     4669.75","     4571.60","     4636.45"
"30 Jul 2009","     4513.10","     4582.35","     4474.50","     4571.45"
"29 Jul 2009","     4565.80","     4573.85","     4420.80","     4513.50"
"28 Jul 2009","     4572.80","     4599.90","     4529.15","     4564.10"
"27 Jul 2009","     4568.65","     4596.75","     4528.50","     4572.30"
"24 Jul 2009","     4524.80","     4578.75","     4504.85","     4568.55"
"23 Jul 2009","     4409.70","     4532.40","     4405.95","     4523.75"
"22 Jul 2009","     4469.30","     4557.95","     4380.45","     4398.90"
"21 Jul 2009","     4501.50","     4524.00","     4436.60","     4469.10"
"20 Jul 2009","     4377.90","     4510.30","     4377.90","     4502.25"
"17 Jul 2009","     4231.45","     4390.40","     4230.15","     4374.95"
"16 Jul 2009","     4223.50","     4305.00","     4205.50","     4231.40"
"15 Jul 2009","     4120.80","     4249.55","     4118.75","     4233.50"
"14 Jul 2009","     3974.10","     4128.90","     3974.10","     4111.40"
"13 Jul 2009","     4003.40","     4003.40","     3918.75","     3974.05"
"10 Jul 2009","     4081.40","     4129.95","     3976.80","     4003.90"
"09 Jul 2009","     4078.75","     4114.90","     4039.85","     4080.95"
"08 Jul 2009","     4201.85","     4201.85","     4061.10","     4078.90"
"07 Jul 2009","     4166.00","     4231.80","     4155.50","     4202.15"
"06 Jul 2009","     4429.60","     4479.80","     4133.70","     4165.70"
"03 Jul 2009","     4347.30","     4434.45","     4298.95","     4424.25"
"02 Jul 2009","     4373.50","     4383.65","     4288.75","     4348.85"
"01 Jul 2009","     4292.30","     4362.30","     4249.70","     4340.90"
"30 Jun 2009","     4391.50","     4426.75","     4267.35","     4291.10"
"29 Jun 2009","     4375.40","     4439.95","     4350.90","     4390.95"
"26 Jun 2009","     4243.95","     4383.75","     4243.95","     4375.50"
"25 Jun 2009","     4293.85","     4337.95","     4221.15","     4241.85"
"24 Jun 2009","     4247.30","     4307.00","     4218.25","     4292.95"
"23 Jun 2009","     4223.30","     4267.45","     4143.25","     4247.00"
"22 Jun 2009","     4314.20","     4352.25","     4221.90","     4235.25"
"19 Jun 2009","     4251.10","     4326.20","     4206.70","     4313.60"
"18 Jun 2009","     4352.95","     4375.30","     4222.15","     4251.40"
"17 Jun 2009","     4515.35","     4517.80","     4332.80","     4356.15"
"16 Jun 2009","     4478.10","     4537.95","     4405.95","     4517.80"
"15 Jun 2009","     4584.65","     4601.05","     4469.60","     4484.00"
"12 Jun 2009","     4637.55","     4693.20","     4566.15","     4583.40"
"11 Jun 2009","     4657.40","     4679.55","     4586.15","     4637.70"
"10 Jun 2009","     4551.70","     4688.95","     4551.70","     4655.25"
"09 Jun 2009","     4427.75","     4562.45","     4365.10","     4550.95"
"08 Jun 2009","     4582.35","     4611.40","     4404.65","     4429.90"
"05 Jun 2009","     4573.30","     4636.85","     4561.95","     4586.90"
"04 Jun 2009","     4530.30","     4582.20","     4453.45","     4572.65"
"03 Jun 2009","     4525.50","     4574.90","     4478.60","     4530.70"
"02 Jun 2009","     4530.45","     4586.40","     4451.30","     4525.25"
"01 Jun 2009","     4450.40","     4545.40","     4450.40","     4529.90"
"29 May 2009","     4340.75","     4488.05","     4340.75","     4448.95"
"28 May 2009","     4276.15","     4354.85","     4254.85","     4337.10"
"27 May 2009","     4117.30","     4286.45","     4115.25","     4276.05"
"26 May 2009","     4239.55","     4256.05","     4092.25","     4116.70"
"25 May 2009","     4238.10","     4270.05","     4205.10","     4237.55"
"22 May 2009","     4211.85","     4249.50","     4155.85","     4238.50"
"21 May 2009","     4270.35","     4319.00","     4199.20","     4210.90"
"20 May 2009","     4318.75","     4362.85","     4244.70","     4270.30"
"19 May 2009","     4324.95","     4509.40","     4167.65","     4318.45"
"18 May 2009","     3673.15","     4384.30","     3673.15","     4323.15"
"15 May 2009","     3597.85","     3686.25","     3597.85","     3671.65"
"14 May 2009","     3631.90","     3631.90","     3537.60","     3593.45"
"13 May 2009","     3668.75","     3709.60","     3610.20","     3635.25"
"12 May 2009","     3554.65","     3691.65","     3534.20","     3681.10"
"11 May 2009","     3615.75","     3660.20","     3534.55","     3554.60"
"08 May 2009","     3681.80","     3711.25","     3582.85","     3620.70"
"07 May 2009","     3617.15","     3692.05","     3617.15","     3683.90"
"06 May 2009","     3662.00","     3717.05","     3608.65","     3625.05"
"05 May 2009","     3664.50","     3682.20","     3618.75","     3661.90"
"04 May 2009","     3478.70","     3664.50","     3478.70","     3654.00"
"29 Apr 2009","     3371.65","     3486.40","     3366.70","     3473.95"
"28 Apr 2009","     3469.50","     3471.95","     3351.50","     3362.35"
"27 Apr 2009","     3481.30","     3517.25","     3435.30","     3470.00"
"24 Apr 2009","     3423.60","     3491.35","     3402.90","     3480.75"
"23 Apr 2009","     3330.50","     3439.90","     3310.50","     3423.70"
"22 Apr 2009","     3364.60","     3401.10","     3296.90","     3330.30"
"21 Apr 2009","     3376.85","     3414.70","     3309.35","     3365.30"
"20 Apr 2009","     3384.75","     3441.10","     3339.45","     3377.10"
"17 Apr 2009","     3369.50","     3489.85","     3359.25","     3384.40"
"16 Apr 2009","     3484.35","     3511.25","     3354.20","     3369.50"
"15 Apr 2009","     3381.45","     3497.55","     3311.80","     3484.15"
"13 Apr 2009","     3342.20","     3417.80","     3334.15","     3382.60"
"09 Apr 2009","     3346.00","     3401.15","     3307.05","     3342.05"
"08 Apr 2009","     3255.35","     3357.05","     3149.25","     3342.95"
"06 Apr 2009","     3211.35","     3303.90","     3211.35","     3256.60"
"02 Apr 2009","     3061.05","     3228.75","     3061.05","     3211.05"
"01 Apr 2009","     3023.85","     3069.30","     2965.70","     3060.35"
"31 Mar 2009","     2981.70","     3054.30","     2966.40","     3020.95"
"30 Mar 2009","     3108.75","     3110.20","     2962.40","     2978.15"
"27 Mar 2009","     3079.40","     3123.35","     3055.90","     3108.65"
"26 Mar 2009","     2982.25","     3103.35","     2982.25","     3082.25"
"25 Mar 2009","     2938.80","     2996.50","     2923.30","     2984.35"
"24 Mar 2009","     2923.80","     3017.40","     2914.50","     2938.70"
"23 Mar 2009","     2807.25","     2949.75","     2807.25","     2939.90"
"20 Mar 2009","     2807.35","     2816.10","     2773.65","     2807.05"
"19 Mar 2009","     2797.05","     2822.25","     2771.35","     2807.15"
"18 Mar 2009","     2757.65","     2836.05","     2752.25","     2794.70"
"17 Mar 2009","     2776.35","     2805.60","     2738.70","     2757.45"
"16 Mar 2009","     2716.05","     2781.95","     2701.95","     2777.25"
"13 Mar 2009","     2616.60","     2726.15","     2616.60","     2719.25"
"12 Mar 2009","     2574.50","     2646.10","     2574.50","     2617.45"
"09 Mar 2009","     2620.10","     2621.25","     2555.60","     2573.15"
"06 Mar 2009","     2576.75","     2628.10","     2539.45","     2620.15"
"05 Mar 2009","     2645.90","     2663.90","     2564.10","     2576.70"
"04 Mar 2009","     2611.95","     2655.70","     2611.95","     2645.20"
"03 Mar 2009","     2672.15","     2688.50","     2611.55","     2622.40"
"02 Mar 2009","     2764.60","     2764.60","     2659.55","     2674.60"
"27 Feb 2009","     2785.70","     2787.20","     2708.45","     2763.65"
"26 Feb 2009","     2762.20","     2797.80","     2731.90","     2785.65"
"25 Feb 2009","     2733.45","     2789.35","     2733.45","     2762.50"
"24 Feb 2009","     2737.25","     2746.20","     2677.55","     2733.90"
"20 Feb 2009","     2789.30","     2789.30","     2709.30","     2736.45"
"19 Feb 2009","     2776.70","     2802.15","     2767.60","     2789.35"
"18 Feb 2009","     2755.15","     2806.50","     2736.65","     2776.15"
"17 Feb 2009","     2853.85","     2854.65","     2757.30","     2770.50"
"16 Feb 2009","     2948.25","     2953.20","     2839.10","     2848.50"
"13 Feb 2009","     2896.95","     2969.75","     2896.85","     2948.35"
"12 Feb 2009","     2927.40","     2939.00","     2886.55","     2893.05"
"11 Feb 2009","     2933.00","     2937.50","     2877.60","     2925.70"
"10 Feb 2009","     2919.70","     2957.40","     2891.75","     2934.50"
"09 Feb 2009","     2843.05","     2926.75","     2840.15","     2919.90"
"06 Feb 2009","     2779.35","     2852.50","     2778.65","     2843.10"
"05 Feb 2009","     2802.75","     2816.80","     2754.85","     2780.05"
"04 Feb 2009","     2780.70","     2842.20","     2780.70","     2803.05"
"03 Feb 2009","     2773.50","     2831.70","     2752.90","     2783.90"
"02 Feb 2009","     2872.35","     2873.45","     2760.70","     2766.65"
"30 Jan 2009","     2824.05","     2881.00","     2774.10","     2874.80"
"29 Jan 2009","     2849.35","     2873.85","     2795.35","     2823.95"
"28 Jan 2009","     2771.10","     2855.40","     2765.60","     2849.50"
"27 Jan 2009","     2686.05","     2777.30","     2685.25","     2771.35"
"23 Jan 2009","     2705.45","     2765.55","     2661.65","     2678.55"
"22 Jan 2009","     2714.70","     2744.85","     2681.40","     2713.80"
"21 Jan 2009","     2777.40","     2787.30","     2690.20","     2706.15"
"20 Jan 2009","     2842.90","     2842.90","     2758.00","     2796.60"
"19 Jan 2009","     2828.70","     2868.20","     2819.90","     2846.20"
"16 Jan 2009","     2737.00","     2835.65","     2724.20","     2828.45"
"15 Jan 2009","     2832.30","     2832.30","     2701.75","     2736.70"
"14 Jan 2009","     2748.40","     2853.25","     2748.40","     2835.30"
"13 Jan 2009","     2775.00","     2802.60","     2720.80","     2744.95"
"12 Jan 2009","     2868.85","     2869.20","     2748.55","     2773.10"
"09 Jan 2009","     2919.95","     2929.85","     2810.25","     2873.00"
"07 Jan 2009","     3112.80","     3147.20","     2888.20","     2920.40"
"06 Jan 2009","     3121.50","     3141.80","     3056.10","     3112.80"
"05 Jan 2009","     3058.75","     3131.95","     3056.45","     3121.45"
"02 Jan 2009","     3034.60","     3079.85","     3021.80","     3046.75"
"01 Jan 2009","     2963.30","     3039.25","     2963.30","     3033.45"
"31 Dec 2008","     2979.80","     3002.65","     2937.35","     2959.15"
"30 Dec 2008","     2922.55","     2999.15","     2899.75","     2979.50"
"29 Dec 2008","     2857.15","     2931.80","     2812.90","     2922.20"
"26 Dec 2008","     2919.85","     2960.95","     2844.80","     2857.25"
"24 Dec 2008","     2967.40","     2968.00","     2900.45","     2916.85"
"23 Dec 2008","     3039.25","     3040.00","     2957.05","     2968.65"
"22 Dec 2008","     3077.25","     3110.45","     3027.80","     3039.30"
"19 Dec 2008","     3063.00","     3106.80","     3036.30","     3077.50"
"18 Dec 2008","     2955.35","     3072.55","     2922.65","     3060.75"
"17 Dec 2008","     3040.45","     3076.20","     2943.50","     2954.35"
"16 Dec 2008","     2983.60","     3052.55","     2963.30","     3041.75"
"15 Dec 2008","     2917.90","     3012.10","     2917.90","     2981.20"
"12 Dec 2008","     2915.35","     2936.80","     2812.55","     2921.35"
"11 Dec 2008","     2934.05","     2945.30","     2861.55","     2920.15"
"10 Dec 2008","     2785.70","     2940.15","     2785.70","     2928.25"
"08 Dec 2008","     2714.70","     2861.55","     2714.70","     2784.00"
"05 Dec 2008","     2786.65","     2821.15","     2701.35","     2714.40"
"04 Dec 2008","     2656.50","     2793.80","     2646.35","     2788.00"
"03 Dec 2008","     2657.50","     2693.65","     2611.95","     2656.45"
"02 Dec 2008","     2672.90","     2672.90","     2570.70","     2657.80"
"01 Dec 2008","     2755.15","     2832.85","     2669.50","     2682.90"
"28 Nov 2008","     2745.70","     2779.00","     2690.30","     2755.10"
"26 Nov 2008","     2652.45","     2762.60","     2643.35","     2752.25"
"25 Nov 2008","     2708.30","     2790.70","     2638.20","     2654.00"
"24 Nov 2008","     2690.85","     2740.35","     2633.80","     2708.25"
"21 Nov 2008","     2553.60","     2718.60","     2539.80","     2693.45"
"20 Nov 2008","     2634.20","     2634.20","     2502.90","     2553.15"
"19 Nov 2008","     2682.75","     2772.40","     2617.90","     2635.00"
"18 Nov 2008","     2802.45","     2802.45","     2664.30","     2683.15"
"17 Nov 2008","     2813.40","     2835.70","     2694.50","     2799.55"
"14 Nov 2008","     2848.00","     2938.80","     2778.80","     2810.35"
"12 Nov 2008","     2937.90","     2975.20","     2794.95","     2848.45"
"11 Nov 2008","     3147.20","     3147.20","     2919.45","     2938.65"
"10 Nov 2008","     2973.30","     3161.25","     2973.30","     3148.25"
"07 Nov 2008","     2893.25","     3010.00","     2860.10","     2973.00"
"06 Nov 2008","     2998.45","     3007.80","     2860.25","     2892.65"
"05 Nov 2008","     3155.75","     3240.55","     2971.00","     2994.95"
"04 Nov 2008","     3050.25","     3152.30","     2985.00","     3142.10"
"03 Nov 2008","     2885.40","     3062.05","     2885.40","     3043.85"
"31 Oct 2008","     2696.30","     2921.35","     2696.30","     2885.60"
"29 Oct 2008","     2685.30","     2781.25","     2631.90","     2697.05"
"28 Oct 2008","     2526.20","     2695.95","     2526.20","     2684.60"
"27 Oct 2008","     2583.75","     2585.30","     2252.75","     2524.20"
"24 Oct 2008","     2936.25","     2936.25","     2525.05","     2584.00"
"23 Oct 2008","     3064.80","     3085.10","     2917.15","     2943.15"
"22 Oct 2008","     3234.70","     3235.75","     3051.80","     3065.15"
"21 Oct 2008","     3125.40","     3254.85","     3117.35","     3234.90"
"20 Oct 2008","     3108.20","     3238.40","     3058.95","     3122.80"
"17 Oct 2008","     3269.05","     3335.95","     3046.60","     3074.35"
"16 Oct 2008","     3333.85","     3333.85","     3099.90","     3269.30"
"15 Oct 2008","     3517.90","     3518.50","     3324.55","     3338.40"
"14 Oct 2008","     3494.10","     3648.25","     3491.50","     3518.65"
"13 Oct 2008","     3272.90","     3510.20","     3272.90","     3490.70"
"10 Oct 2008","     3502.05","     3502.05","     3198.95","     3279.95"
"08 Oct 2008","     3604.40","     3604.40","     3329.45","     3513.65"
"07 Oct 2008","     3606.95","     3732.65","     3537.00","     3606.60"
"06 Oct 2008","     3817.30","     3820.85","     3581.60","     3602.35"
"03 Oct 2008","     3953.55","     3969.55","     3804.85","     3818.30"
"01 Oct 2008","     3921.85","     4000.50","     3861.25","     3950.75"
"30 Sep 2008","     3848.70","     3966.85","     3715.05","     3921.20"
"29 Sep 2008","     3990.20","     3997.55","     3777.30","     3850.05"
"26 Sep 2008","     4108.75","     4110.70","     3970.35","     3985.25"
"25 Sep 2008","     4162.15","     4172.60","     4077.50","     4110.55"
"24 Sep 2008","     4125.75","     4207.95","     4115.85","     4161.25"
"23 Sep 2008","     4223.90","     4224.70","     4117.90","     4126.90"
"22 Sep 2008","     4248.95","     4303.25","     4202.40","     4223.05"
"19 Sep 2008","     4040.80","     4262.65","     4040.80","     4245.25"
"18 Sep 2008","     4005.25","     4050.10","     3799.55","     4038.15"
"17 Sep 2008","     4074.80","     4116.70","     3974.60","     4008.25"
"16 Sep 2008","     4072.55","     4090.10","     3919.35","     4074.90"
"15 Sep 2008","     4231.95","     4237.25","     3955.40","     4072.90"
"12 Sep 2008","     4291.60","     4323.90","     4200.15","     4228.45"
"11 Sep 2008","     4397.25","     4399.30","     4272.75","     4290.30"
"10 Sep 2008","     4467.50","     4467.50","     4382.35","     4400.25"
"09 Sep 2008","     4485.15","     4497.50","     4418.95","     4468.70"
"08 Sep 2008","     4358.30","     4558.00","     4358.30","     4482.30"
"05 Sep 2008","     4444.70","     4444.70","     4328.90","     4352.30"
"04 Sep 2008","     4512.95","     4514.60","     4419.45","     4447.75"
"02 Sep 2008","     4358.85","     4522.40","     4343.10","     4504.00"
"01 Sep 2008","     4356.10","     4365.00","     4281.35","     4348.65"
"29 Aug 2008","     4230.60","     4368.80","     4230.60","     4360.00"
"28 Aug 2008","     4290.75","     4304.50","     4201.85","     4214.00"
"27 Aug 2008","     4336.85","     4364.25","     4282.65","     4292.10"
"26 Aug 2008","     4335.20","     4345.05","     4283.30","     4337.50"
"25 Aug 2008","     4317.95","     4398.80","     4317.95","     4335.35"
"22 Aug 2008","     4283.85","     4337.00","     4248.00","     4327.45"
"21 Aug 2008","     4416.20","     4418.55","     4271.30","     4283.85"
"20 Aug 2008","     4365.45","     4434.90","     4365.45","     4415.75"
"19 Aug 2008","     4393.10","     4393.70","     4316.55","     4368.25"
"18 Aug 2008","     4430.70","     4447.40","     4379.85","     4393.05"
"14 Aug 2008","     4524.20","     4529.80","     4421.25","     4430.70"
"13 Aug 2008","     4548.05","     4572.65","     4497.25","     4529.05"
"12 Aug 2008","     4620.95","     4649.85","     4525.75","     4552.25"
"11 Aug 2008","     4529.35","     4625.20","     4529.35","     4620.40"
"08 Aug 2008","     4518.35","     4546.35","     4464.00","     4529.50"
"07 Aug 2008","     4515.25","     4580.15","     4493.70","     4523.85"
"06 Aug 2008","     4506.25","     4615.90","     4503.90","     4517.55"
"05 Aug 2008","     4395.80","     4515.15","     4376.00","     4502.85"
"04 Aug 2008","     4426.10","     4436.15","     4362.90","     4395.35"
"01 Aug 2008","     4331.60","     4422.95","     4235.70","     4413.55"
"31 Jul 2008","     4314.35","     4342.00","     4285.55","     4332.95"
"30 Jul 2008","     4191.20","     4327.00","     4191.20","     4313.55"
"29 Jul 2008","     4332.20","     4332.20","     4159.15","     4189.85"
"28 Jul 2008","     4282.25","     4352.65","     4282.25","     4332.10"
"25 Jul 2008","     4440.85","     4440.85","     4297.15","     4311.85"
"24 Jul 2008","     4476.20","     4539.45","     4385.85","     4433.55"
"23 Jul 2008","     4246.70","     4491.55","     4246.70","     4476.80"
"22 Jul 2008","     4158.45","     4262.45","     4137.95","     4240.10"
"21 Jul 2008","     4092.20","     4168.15","     4072.75","     4159.50"
"18 Jul 2008","     3962.95","     4110.55","     3926.30","     4092.25"
"17 Jul 2008","     3823.15","     3968.75","     3823.15","     3947.20"
"16 Jul 2008","     3861.55","     3920.05","     3790.20","     3816.70"
"15 Jul 2008","     4039.30","     4040.70","     3835.50","     3861.10"
"14 Jul 2008","     4047.45","     4118.10","     4004.25","     4039.70"
"11 Jul 2008","     4166.00","     4215.50","     4014.45","     4049.00"
"10 Jul 2008","     4155.65","     4187.95","     4110.40","     4162.20"
"09 Jul 2008","     3990.90","     4169.40","     3990.90","     4157.10"
"08 Jul 2008","     4028.70","     4028.70","     3896.05","     3988.55"
"07 Jul 2008","     4002.00","     4114.50","     4002.00","     4030.00"
"04 Jul 2008","     3926.65","     4033.50","     3896.40","     4016.00"
"03 Jul 2008","     4094.60","     4097.35","     3874.85","     3925.75"
"02 Jul 2008","     3895.30","     4107.15","     3848.25","     4093.35"
"01 Jul 2008","     4039.75","     4075.40","     3878.20","     3896.75"
"30 Jun 2008","     4136.25","     4163.00","     4021.70","     4040.55"
"27 Jun 2008","     4315.30","     4315.30","     4119.20","     4136.65"
"26 Jun 2008","     4252.60","     4324.75","     4230.00","     4315.85"
"25 Jun 2008","     4189.60","     4264.55","     4093.20","     4252.65"
"24 Jun 2008","     4271.05","     4305.90","     4156.10","     4191.10"
"23 Jun 2008","     4351.15","     4351.15","     4225.50","     4266.40"
"20 Jun 2008","     4504.20","     4532.00","     4333.60","     4347.55"
"19 Jun 2008","     4582.55","     4585.70","     4488.95","     4504.25"
"18 Jun 2008","     4652.80","     4679.75","     4569.90","     4582.40"
"17 Jun 2008","     4572.50","     4664.05","     4561.75","     4653.00"
"16 Jun 2008","     4536.30","     4617.70","     4536.30","     4572.50"
"13 Jun 2008","     4539.50","     4563.35","     4491.35","     4517.10"
"12 Jun 2008","     4524.40","     4550.00","     4392.00","     4539.35"
"11 Jun 2008","     4469.65","     4541.05","     4468.05","     4523.60"
"10 Jun 2008","     4522.00","     4522.55","     4369.80","     4449.80"
"09 Jun 2008","     4626.45","     4626.45","     4411.60","     4500.95"
"06 Jun 2008","     4680.55","     4746.30","     4614.25","     4627.80"
"05 Jun 2008","     4586.95","     4690.60","     4536.25","     4676.95"
"04 Jun 2008","     4718.70","     4731.50","     4564.50","     4585.60"
"03 Jun 2008","     4739.30","     4739.30","     4634.00","     4715.90"
"02 Jun 2008","     4869.25","     4908.80","     4713.00","     4739.60"
"30 May 2008","     4844.05","     4908.85","     4833.45","     4870.10"
"29 May 2008","     4926.30","     4957.40","     4801.90","     4835.30"
"28 May 2008","     4862.70","     4926.90","     4835.65","     4918.35"
"27 May 2008","     4877.15","     4932.00","     4846.20","     4859.80"
"26 May 2008","     4953.60","     4953.60","     4858.00","     4875.05"
"23 May 2008","     5026.55","     5059.05","     4940.70","     4946.55"
"22 May 2008","     5117.00","     5118.90","     5010.70","     5025.45"
"21 May 2008","     5105.70","     5135.55","     5048.70","     5117.65"
"20 May 2008","     5157.00","     5160.05","     5072.40","     5104.95"
"16 May 2008","     5115.65","     5167.40","     5106.40","     5157.70"
"15 May 2008","     5010.90","     5118.55","     4999.60","     5115.25"
"14 May 2008","     4958.45","     5026.10","     4932.05","     5011.75"
"13 May 2008","     5008.60","     5066.00","     4943.75","     4957.80"
"12 May 2008","     4981.00","     5021.75","     4913.80","     5012.65"
"09 May 2008","     5070.85","     5087.65","     4969.40","     4982.60"
"08 May 2008","     5135.80","     5143.05","     5062.45","     5081.70"
"07 May 2008","     5156.70","     5159.05","     5101.25","     5135.50"
"06 May 2008","     5192.35","     5206.50","     5110.90","     5144.65"
"05 May 2008","     5227.25","     5254.50","     5182.60","     5192.25"
"02 May 2008","     5265.30","     5298.85","     5197.60","     5228.20"
"30 Apr 2008","     5198.35","     5230.75","     5155.85","     5165.90"
"29 Apr 2008","     5092.40","     5210.90","     5082.15","     5195.50"
"28 Apr 2008","     5112.50","     5147.45","     5079.15","     5089.65"
"25 Apr 2008","     4999.15","     5117.70","     4999.15","     5111.70"
"24 Apr 2008","     5022.90","     5072.70","     4991.35","     4999.85"
"23 Apr 2008","     5044.35","     5083.50","     5003.55","     5022.80"
"22 Apr 2008","     5037.05","     5074.25","     4994.05","     5049.30"
"21 Apr 2008","     4955.90","     5053.40","     4955.90","     5037.00"
"17 Apr 2008","     4890.60","     4984.95","     4889.65","     4958.40"
"16 Apr 2008","     4881.65","     4951.40","     4874.05","     4887.30"
"15 Apr 2008","     4779.95","     4917.10","     4708.30","     4879.65"
"11 Apr 2008","     4734.35","     4817.40","     4727.25","     4777.80"
"10 Apr 2008","     4747.55","     4799.50","     4720.90","     4733.00"
"09 Apr 2008","     4707.05","     4758.25","     4667.50","     4747.05"
"08 Apr 2008","     4760.65","     4769.55","     4677.80","     4709.65"
"07 Apr 2008","     4631.35","     4798.55","     4628.80","     4761.20"
"04 Apr 2008","     4766.70","     4791.70","     4632.70","     4647.00"
"03 Apr 2008","     4753.90","     4833.25","     4738.20","     4771.60"
"02 Apr 2008","     4741.40","     4916.75","     4741.40","     4754.20"
"01 Apr 2008","     4735.65","     4800.75","     4628.75","     4739.55"
"31 Mar 2008","     4942.15","     4947.00","     4703.85","     4734.50"
"28 Mar 2008","     4830.00","     4970.80","     4796.35","     4942.00"
"27 Mar 2008","     4828.80","     4863.75","     4769.60","     4830.25"
"26 Mar 2008","     4878.70","     4912.30","     4808.65","     4828.85"
"25 Mar 2008","     4616.80","     4896.80","     4616.80","     4877.50"
"24 Mar 2008","     4576.80","     4649.45","     4539.80","     4609.85"
"19 Mar 2008","     4534.75","     4718.40","     4533.90","     4573.95"
"18 Mar 2008","     4519.90","     4617.95","     4468.55","     4533.00"
"17 Mar 2008","     4745.45","     4745.45","     4482.10","     4503.10"
"14 Mar 2008","     4623.80","     4758.95","     4607.55","     4745.80"
"13 Mar 2008","     4868.70","     4868.80","     4580.15","     4623.60"
"12 Mar 2008","     4869.75","     5019.20","     4854.75","     4872.00"
"11 Mar 2008","     4796.30","     4888.50","     4732.85","     4865.90"
"10 Mar 2008","     4767.80","     4814.95","     4620.50","     4800.40"
"07 Mar 2008","     4918.30","     4918.30","     4672.25","     4771.60"
"05 Mar 2008","     4866.85","     4936.75","     4847.25","     4921.40"
"04 Mar 2008","     4958.55","     4976.70","     4812.95","     4864.25"
"03 Mar 2008","     5222.80","     5222.80","     4936.05","     4953.00"
"29 Feb 2008","     5285.00","     5290.80","     5098.35","     5223.50"
"28 Feb 2008","     5266.35","     5302.85","     5227.15","     5285.10"
"27 Feb 2008","     5271.40","     5368.15","     5249.75","     5268.40"
"26 Feb 2008","     5200.80","     5281.20","     5200.80","     5270.05"
"25 Feb 2008","     5112.25","     5212.35","     5055.15","     5200.70"
"22 Feb 2008","     5183.40","     5184.00","     5092.80","     5110.75"
"21 Feb 2008","     5156.90","     5241.35","     5120.05","     5191.80"
"20 Feb 2008","     5267.15","     5267.15","     5116.30","     5154.45"
"19 Feb 2008","     5278.40","     5368.45","     5262.00","     5280.80"
"18 Feb 2008","     5304.45","     5348.60","     5224.00","     5276.90"
"15 Feb 2008","     5202.85","     5315.40","     5104.75","     5302.90"
"14 Feb 2008","     4944.65","     5220.25","     4944.65","     5202.00"
"13 Feb 2008","     4836.55","     4986.55","     4836.55","     4929.45"
"12 Feb 2008","     4877.85","     4949.60","     4820.45","     4838.25"
"11 Feb 2008","     5120.55","     5126.40","     4803.60","     4857.00"
"08 Feb 2008","     5132.10","     5173.85","     5034.25","     5120.35"
"07 Feb 2008","     5322.55","     5344.60","     5113.85","     5133.25"
"06 Feb 2008","     5470.40","     5470.40","     5257.05","     5322.55"
"05 Feb 2008","     5463.75","     5500.60","     5412.95","     5483.90"
"04 Feb 2008","     5315.55","     5545.20","     5315.55","     5463.50"
"01 Feb 2008","     5140.60","     5339.95","     5090.75","     5317.25"
"31 Jan 2008","     5172.25","     5251.65","     5071.15","     5137.45"
"30 Jan 2008","     5283.75","     5314.30","     5142.25","     5167.60"
"29 Jan 2008","     5279.55","     5391.60","     5225.25","     5280.80"
"28 Jan 2008","     5380.95","     5380.95","     5071.00","     5274.10"
"25 Jan 2008","     5035.05","     5399.25","     5035.05","     5383.35"
"24 Jan 2008","     5208.00","     5357.20","     4995.80","     5033.45"
"23 Jan 2008","     4903.05","     5328.05","     4891.60","     5203.40"
"22 Jan 2008","     5203.35","     5203.35","     4448.50","     4899.30"
"21 Jan 2008","     5705.00","     5705.00","     4977.10","     5208.80"
"18 Jan 2008","     5907.75","     5908.75","     5677.00","     5705.30"
"17 Jan 2008","     5937.95","     6013.15","     5880.30","     5913.20"
"16 Jan 2008","     6065.00","     6065.00","     5825.75","     5935.75"
"15 Jan 2008","     6226.35","     6260.45","     6053.30","     6074.25"
"14 Jan 2008","     6208.80","     6244.15","     6172.00","     6206.80"
"11 Jan 2008","     6166.65","     6224.20","     6112.55","     6200.10"
"10 Jan 2008","     6278.10","     6347.00","     6142.90","     6156.95"
"09 Jan 2008","     6287.55","     6338.30","     6231.25","     6272.00"
"08 Jan 2008","     6282.45","     6357.10","     6221.60","     6287.85"
"07 Jan 2008","     6271.00","     6289.80","     6193.35","     6279.10"
"04 Jan 2008","     6179.10","     6300.05","     6179.10","     6274.30"
"03 Jan 2008","     6184.25","     6230.15","     6126.40","     6178.55"
"02 Jan 2008","     6144.70","     6197.00","     6060.85","     6179.40"
"01 Jan 2008","     6136.75","     6165.35","     6109.85","     6144.35"
"31 Dec 2007","     6095.00","     6167.75","     6095.00","     6138.60"
"28 Dec 2007","     6079.55","     6098.60","     6021.90","     6079.70"
"27 Dec 2007","     6069.00","     6110.85","     6060.20","     6081.50"
"26 Dec 2007","     5988.45","     6085.25","     5988.45","     6070.75"
"24 Dec 2007","     5771.30","     6001.05","     5771.30","     5985.10"
"20 Dec 2007","     5751.75","     5799.50","     5742.75","     5766.50"
"19 Dec 2007","     5730.25","     5840.80","     5676.70","     5751.15"
"18 Dec 2007","     5777.60","     5874.60","     5710.60","     5742.30"
"17 Dec 2007","     6037.95","     6039.95","     5740.60","     5777.00"
"14 Dec 2007","     6056.20","     6078.55","     6015.05","     6047.70"
"13 Dec 2007","     6159.25","     6185.40","     6040.40","     6058.10"
