Date,Price,Open,High,Low,Vol.,Change %
Dec 07 2009,5310.7,5322.4,5328.8,5251.0,,
Dec 04 2009,5322.4,5313.0,5373.9,5272.8,,
Dec 03 2009,5313.0,5327.4,5372.4,5311.9,,
Dec 02 2009,5327.4,5312.2,5348.5,5283.0,,
Dec 01 2009,5312.2,5190.7,5312.2,5190.7,,
Nov 30 2009,5190.7,5245.7,5270.4,5190.7,,
Nov 27 2009,5245.7,5194.1,5271.0,5103.8,,
Nov 26 2009,5194.1,5364.8,5364.8,5189.4,,
Nov 25 2009,5364.8,5324.0,5372.2,5324.0,,
Nov 24 2009,5324.0,5355.5,5374.9,5309.1,,
Nov 23 2009,5355.5,5251.4,5379.5,5251.4,,
Nov 20 2009,5251.4,5267.7,5309.4,5224.0,,
Nov 19 2009,5267.7,5342.1,5343.8,5254.2,,
Nov 18 2009,5342.1,5345.9,5372.1,5331.6,,
Nov 17 2009,5345.9,5382.7,5382.7,5337.0,,
Nov 16 2009,5382.7,5296.4,5397.0,5296.4,,
Nov 13 2009,5296.4,5276.5,5297.4,5251.3,,
Nov 12 2009,5276.5,5266.8,5304.9,5254.1,,
Nov 11 2009,5266.8,5230.5,5301.1,5230.5,,
Nov 10 2009,5230.5,5235.2,5264.3,5221.5,,
Nov 09 2009,5235.2,5142.7,5240.0,5142.7,,
Nov 06 2009,5142.7,5125.6,5159.0,5077.9,,
Nov 05 2009,5125.6,5107.1,5154.6,5036.9,,
Nov 04 2009,5107.9,5037.2,5120.8,5037.2,,
Nov 03 2009,5037.2,5104.5,5104.5,4985.1,,
Nov 02 2009,5104.5,5044.5,5115.7,5022.5,,
Oct 30 2009,5044.5,5137.7,5169.9,5024.4,,
Oct 29 2009,5137.7,5080.4,5145.6,5042.7,,
Oct 28 2009,5080.4,5201.0,5201.0,5074.1,,
Oct 27 2009,5201.0,5191.7,5230.6,5181.9,,
Oct 26 2009,5191.7,5242.6,5281.1,5166.4,,
Oct 23 2009,5242.6,5207.4,5299.6,5207.4,,
Oct 22 2009,5207.4,5257.9,5257.9,5166.5,,
Oct 21 2009,5257.9,5243.4,5268.0,5174.5,,
Oct 20 2009,5243.4,5281.5,5298.5,5243.4,,
Oct 19 2009,5281.5,5190.2,5281.5,5190.2,,
Oct 16 2009,5190.2,5223.0,5272.9,5176.4,,
Oct 15 2009,5223.0,5256.1,5267.9,5218.9,,
Oct 14 2009,5256.1,5154.1,5261.3,5154.1,,
Oct 13 2009,5154.1,5210.2,5221.6,5154.1,,
Oct 12 2009,5210.2,5161.9,5231.2,5161.9,,
Oct 09 2009,5161.9,5154.6,5171.5,5130.4,,
Oct 08 2009,5154.6,5108.9,5172.8,5108.9,,
Oct 07 2009,5108.9,5138.0,5156.2,5104.5,,
Oct 06 2009,5138.0,5024.3,5149.9,5024.3,,
Oct 05 2009,5024.3,4988.7,5024.3,4976.9,,
Oct 02 2009,4988.7,5047.8,5047.8,4955.0,,
Oct 01 2009,5047.8,5133.9,5164.4,5044.0,,
Sep 30 2009,5133.9,5159.7,5190.0,5092.8,,
Sep 29 2009,5159.7,5165.7,5184.0,5136.5,,
Sep 28 2009,5165.7,5082.2,5170.8,5050.8,,
Sep 25 2009,5082.2,5079.3,5121.9,5079.0,,
Sep 24 2009,5079.3,5139.4,5165.4,5073.4,,
Sep 23 2009,5139.4,5142.6,5175.1,5126.6,,
Sep 22 2009,5142.6,5134.4,5189.9,5134.4,,
Sep 21 2009,5134.4,5172.9,5182.2,5107.7,,
Sep 18 2009,5172.9,5164.0,5183.9,5147.1,,
Sep 17 2009,5164.0,5124.1,5173.1,5124.1,,
Sep 16 2009,5124.1,5042.1,5131.3,5042.1,,
Sep 15 2009,5042.1,5018.9,5062.7,4996.5,,
Sep 14 2009,5018.9,5011.5,5020.9,4953.7,,
Sep 11 2009,5011.5,4987.7,5038.8,4987.7,,
Sep 10 2009,4987.7,5004.3,5035.3,4956.6,,
Sep 09 2009,5004.3,4947.3,5004.3,4928.4,,
Sep 08 2009,4947.3,4933.2,4972.0,4926.0,,
Sep 07 2009,4933.2,4851.7,4941.7,4851.7,,
Sep 04 2009,4851.7,4796.8,4873.8,4796.8,,
Sep 03 2009,4796.8,4817.5,4841.5,4788.9,,
Sep 02 2009,4817.5,4819.7,4821.9,4776.5,,
Sep 01 2009,4819.7,4908.9,4921.2,4819.7,,
Aug 28 2009,4908.9,4869.4,4944.2,4869.4,,
Aug 27 2009,4869.4,4890.6,4906.2,4855.3,,
Aug 26 2009,4890.6,4916.8,4927.0,4872.4,,
Aug 25 2009,4916.8,4896.2,4923.3,4858.9,,
Aug 24 2009,4896.2,4850.9,4911.4,4850.9,,
Aug 21 2009,4850.9,4756.6,4858.5,4735.8,,
Aug 20 2009,4756.6,4689.7,4766.9,4689.7,,
Aug 19 2009,4689.7,4685.8,4698.5,4625.4,,
Aug 18 2009,4685.8,4645.0,4688.2,4645.0,,
Aug 17 2009,4645.0,4714.0,4714.0,4610.3,,
Aug 14 2009,4714.0,4755.5,4790.2,4699.5,,
Aug 13 2009,4755.5,4716.8,4790.0,4716.8,,
Aug 12 2009,4716.8,4671.3,4722.5,4631.7,,
Aug 11 2009,4671.3,4722.2,4744.1,4657.8,,
Aug 10 2009,4722.2,4731.6,4731.6,4688.8,,
Aug 07 2009,4731.6,4690.5,4743.6,4632.2,,
Aug 06 2009,4690.5,4647.1,4729.6,4647.1,,
Aug 05 2009,4647.1,4671.4,4696.6,4630.6,,
Aug 04 2009,4671.4,4682.5,4682.5,4627.7,,
Aug 03 2009,4682.5,4608.4,4710.2,4595.6,,
Jul 31 2009,4608.4,4631.6,4645.5,4599.7,,
Jul 30 2009,4631.6,4547.5,4646.9,4547.5,,
Jul 29 2009,4547.5,4528.8,4581.8,4512.1,,
Jul 28 2009,4528.8,4586.1,4616.4,4520.3,,
Jul 27 2009,4586.1,4576.6,4615.1,4553.1,,
Jul 24 2009,4576.6,4559.8,4603.2,4536.5,,
Jul 23 2009,4559.8,4493.7,4566.8,4472.1,,
Jul 22 2009,4493.7,4481.2,4498.0,4449.2,,
Jul 21 2009,4481.2,4443.6,4502.1,4437.8,,
Jul 20 2009,4443.6,4388.8,4464.8,4388.8,,
Jul 17 2009,4388.8,4361.8,4411.9,4361.8,,
Jul 16 2009,4361.8,4346.5,4385.1,4329.4,,
Jul 15 2009,4346.5,4237.7,4346.5,4237.7,,
Jul 14 2009,4237.7,4202.1,4256.4,4198.7,,
Jul 13 2009,4202.1,4127.2,4209.3,4096.1,,
Jul 10 2009,4127.2,4158.7,4160.5,4123.5,,
Jul 09 2009,4158.7,4140.2,4186.4,4140.2,,
Jul 08 2009,4140.2,4187.0,4197.5,4130.6,,
Jul 07 2009,4187.0,4194.9,4242.1,4184.4,,
Jul 06 2009,4194.9,4236.3,4236.3,4172.3,,
Jul 03 2009,4236.3,4234.3,4264.8,4221.2,,
Jul 02 2009,4234.3,4340.7,4340.7,4230.8,,
Jul 01 2009,4340.7,4249.2,4353.0,4249.2,,
Jun 30 2009,4249.2,4294.0,4311.2,4230.6,,
Jun 29 2009,4294.0,4241.0,4303.5,4235.2,,
Jun 26 2009,4241.0,4252.6,4307.2,4216.5,,
Jun 25 2009,4252.6,4280.0,4290.4,4213.4,,
Jun 24 2009,4280.0,4230.0,4293.0,4218.4,,
Jun 23 2009,4230.0,4234.0,4264.0,4214.9,,
Jun 22 2009,4234.0,4345.9,4345.9,4234.0,,
Jun 19 2009,4345.9,4280.9,4370.3,4279.9,,
